gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,age,sex
GSE75330,GSM2161840,dentate gyrus,Mus musculus,NONE,p25,M
GSE75330,GSM2161841,dentate gyrus,Mus musculus,NONE,p25,M
GSE75330,GSM2161842,dentate gyrus,Mus musculus,NONE,p25,M
GSE75330,GSM2161843,dentate gyrus,Mus musculus,NONE,p25,M
GSE75330,GSM2161844,dentate gyrus,Mus musculus,NONE,p25,M
GSE75330,GSM2161845,dentate gyrus,Mus musculus,NONE,p25,M
GSE75330,GSM2161846,striatum,Mus musculus,NONE,p23,F
GSE75330,GSM2161847,striatum,Mus musculus,NONE,p23,F
GSE75330,GSM2161848,striatum,Mus musculus,NONE,p23,F
GSE75330,GSM2161849,striatum,Mus musculus,NONE,p23,F
GSE75330,GSM2161850,striatum,Mus musculus,NONE,p23,F
GSE75330,GSM2161851,striatum,Mus musculus,NONE,p23,F
GSE75330,GSM2161852,striatum,Mus musculus,NONE,p23,F
GSE75330,GSM2161853,striatum,Mus musculus,NONE,p23,F
GSE75330,GSM2161854,dentate gyrus,Mus musculus,NONE,p21,M
GSE75330,GSM2161855,dentate gyrus,Mus musculus,NONE,p20,M
GSE75330,GSM2161856,dentate gyrus,Mus musculus,NONE,p20,M
GSE75330,GSM2161857,dentate gyrus,Mus musculus,NONE,p20,M
GSE75330,GSM2161858,dentate gyrus,Mus musculus,NONE,p20,M
GSE75330,GSM2161859,dentate gyrus,Mus musculus,NONE,p20,M
GSE75330,GSM2161860,dentate gyrus,Mus musculus,NONE,p20,M
GSE75330,GSM2161861,dentate gyrus,Mus musculus,NONE,p20,M
GSE75330,GSM2161862,dentate gyrus,Mus musculus,NONE,p20,M
GSE75330,GSM2161863,dentate gyrus,Mus musculus,NONE,p21,?
GSE75330,GSM2161864,dentate gyrus,Mus musculus,NONE,p21,?
GSE75330,GSM2161865,dentate gyrus,Mus musculus,NONE,p22,F
GSE75330,GSM2161866,dentate gyrus,Mus musculus,NONE,p22,F
GSE75330,GSM2161867,dentate gyrus,Mus musculus,NONE,p22,F
GSE75330,GSM2161868,dentate gyrus,Mus musculus,NONE,p22,F
GSE75330,GSM2161869,dentate gyrus,Mus musculus,NONE,p22,F
GSE75330,GSM2161870,dentate gyrus,Mus musculus,NONE,p22,F
GSE75330,GSM2161871,dentate gyrus,Mus musculus,NONE,p22,F
GSE75330,GSM2161872,dentate gyrus,Mus musculus,NONE,p22,F
GSE75330,GSM2161873,dentate gyrus,Mus musculus,NONE,p24,M
GSE75330,GSM2161874,dentate gyrus,Mus musculus,NONE,p24,M
GSE75330,GSM2161875,dentate gyrus,Mus musculus,NONE,p24,M
GSE75330,GSM2161876,dentate gyrus,Mus musculus,NONE,p24,M
GSE75330,GSM2161877,dentate gyrus,Mus musculus,NONE,p24,M
GSE75330,GSM2161878,dentate gyrus,Mus musculus,NONE,p24,M
GSE75330,GSM2161879,dentate gyrus,Mus musculus,NONE,p24,M
GSE75330,GSM2161880,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161881,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161882,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161883,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161884,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161885,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161886,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161887,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161888,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161889,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161890,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161891,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161892,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161893,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161894,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161895,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161896,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161897,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161898,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161899,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161900,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161901,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161902,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161903,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161904,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161905,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161906,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161907,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161908,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161909,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161910,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161911,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161912,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161913,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161914,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161915,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161916,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161917,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161918,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161919,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161920,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161921,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161922,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161923,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161924,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161925,SN-VTA,Mus musculus,NONE,p21,pooled male and female
GSE75330,GSM2161926,dentate gyrus,Mus musculus,NONE,p28,F
GSE75330,GSM2161927,dentate gyrus,Mus musculus,NONE,p28,F
GSE75330,GSM2161928,dentate gyrus,Mus musculus,NONE,p28,F
GSE75330,GSM2161929,dentate gyrus,Mus musculus,NONE,p28,F
GSE75330,GSM2161930,dentate gyrus,Mus musculus,NONE,p28,F
GSE75330,GSM2161931,dentate gyrus,Mus musculus,NONE,p28,F
GSE75330,GSM2161932,dentate gyrus,Mus musculus,NONE,p21,F
GSE75330,GSM2161933,dentate gyrus,Mus musculus,NONE,p21,F
GSE75330,GSM2161934,dentate gyrus,Mus musculus,NONE,p21,F
GSE75330,GSM2161935,dentate gyrus,Mus musculus,NONE,p21,F
GSE75330,GSM2161936,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161937,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161938,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161939,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161940,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161941,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161942,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161943,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161944,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161945,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161946,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161947,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161948,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161949,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161950,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161951,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161952,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161953,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161954,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161955,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161956,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161957,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161958,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161959,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161960,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161961,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161962,SN-VTA,Mus musculus,NONE,p24,pooled male and female
GSE75330,GSM2161963,striatum,Mus musculus,NONE,p28,M
GSE75330,GSM2161964,striatum,Mus musculus,NONE,p28,M
GSE75330,GSM2161965,striatum,Mus musculus,NONE,p28,M
GSE75330,GSM2161966,striatum,Mus musculus,NONE,p28,M
GSE75330,GSM2161967,striatum,Mus musculus,NONE,p28,M
GSE75330,GSM2161968,striatum,Mus musculus,NONE,p28,M
GSE75330,GSM2161969,striatum,Mus musculus,NONE,p28,M
GSE75330,GSM2161970,striatum,Mus musculus,NONE,p28,M
GSE75330,GSM2161971,striatum,Mus musculus,NONE,p28,M
GSE75330,GSM2161972,striatum,Mus musculus,NONE,p28,M
GSE75330,GSM2161973,dentate gyrus,Mus musculus,NONE,p25,M
GSE75330,GSM2161974,dentate gyrus,Mus musculus,NONE,p25,M
GSE75330,GSM2161975,dentate gyrus,Mus musculus,NONE,p25,M
GSE75330,GSM2161976,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161977,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161978,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161979,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161980,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161981,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161982,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161983,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161984,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161985,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161986,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161987,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161988,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161989,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161990,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161991,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161992,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161993,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161994,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161995,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161996,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161997,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161998,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2161999,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162000,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162001,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162002,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162003,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162004,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162005,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162006,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162007,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162008,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162009,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162010,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162011,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162012,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162013,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162014,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162015,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162016,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162017,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162018,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162019,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162020,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162021,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162022,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162023,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162024,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162025,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162026,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162027,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162028,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162029,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162030,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162031,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162032,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162033,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162034,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162035,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162036,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162037,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162038,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162039,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162040,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162041,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162042,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162043,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162044,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162045,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162046,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162047,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162048,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162049,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162050,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162051,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162052,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162053,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162054,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162055,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162056,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162057,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162058,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162059,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162060,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162061,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162062,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162063,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162064,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162065,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162066,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162067,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162068,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162069,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162070,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162071,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162072,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162073,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162074,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162075,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162076,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162077,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162078,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162079,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162080,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162081,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162082,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162083,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162084,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162085,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162086,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162087,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162088,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162089,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162090,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162091,SN-VTA,Mus musculus,NONE,p19,F
GSE75330,GSM2162092,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162093,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162094,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162095,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162096,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162097,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162098,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162099,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162100,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162101,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162102,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162103,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162104,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162105,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162106,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162107,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162108,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162109,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162110,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162111,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162112,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162113,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162114,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162115,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162116,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162117,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162118,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162119,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162120,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162121,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162122,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162123,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162124,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162125,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162126,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162127,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162128,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162129,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162130,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162131,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162132,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162133,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162134,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162135,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162136,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162137,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162138,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162139,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162140,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162141,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162142,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162143,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162144,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162145,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162146,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162147,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162148,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162149,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162150,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162151,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162152,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162153,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162154,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162155,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162156,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162157,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162158,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162159,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162160,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162161,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162162,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162163,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162164,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162165,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162166,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162167,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162168,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162169,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162170,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162171,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162172,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162173,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162174,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162175,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162176,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162177,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162178,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162179,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162180,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162181,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162182,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162183,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162184,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162185,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162186,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162187,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162188,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162189,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162190,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162191,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162192,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162193,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162194,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162195,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162196,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162197,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162198,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162199,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162200,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162201,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162202,SN-VTA,Mus musculus,NONE,p20,pooled male and female
GSE75330,GSM2162203,SN-VTA,Mus musculus,NONE,p20,pooled male and female
