gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,sex,age
GSE76381,GSM2269303,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269304,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269305,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269306,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269307,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269308,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269309,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269310,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269311,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269312,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269313,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269314,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269315,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269316,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269317,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269318,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269319,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269320,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269321,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269322,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269323,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269324,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269325,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269326,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269327,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269328,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269329,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269330,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269331,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269332,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269333,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269334,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269335,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269336,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269337,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269338,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269339,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269340,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269341,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269342,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269343,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269344,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269345,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269346,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269347,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269348,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269349,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269350,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269351,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269352,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269353,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269354,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269355,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269356,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269357,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269358,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269359,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269360,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269361,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269362,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269363,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269364,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269365,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269366,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269367,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269368,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269369,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269370,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269371,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269372,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269373,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269374,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269375,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269376,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269377,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269378,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269379,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269380,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269381,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269382,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269383,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269384,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269385,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269386,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269387,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269388,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269389,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269390,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269391,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269392,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269393,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269394,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269395,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269396,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269397,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269398,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269399,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269400,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269401,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269402,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269403,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269404,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269405,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269406,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269407,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269408,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269409,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269410,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269411,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269412,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269413,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269414,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269415,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269416,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269417,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269418,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269419,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269420,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269421,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269422,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269423,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269424,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269425,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269426,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269427,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269428,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269429,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269430,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269431,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269432,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269433,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269434,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269435,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269436,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269437,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269438,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269439,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269440,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269441,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269442,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269443,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269444,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269445,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269446,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269447,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269448,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269449,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269450,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269451,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269452,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269453,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269454,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269455,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269456,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269457,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269458,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269459,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269460,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269461,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269462,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269463,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269464,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269465,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269466,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269467,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269468,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269469,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269470,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269471,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269472,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269473,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269474,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269475,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269476,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269477,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269478,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269479,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269480,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269481,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269482,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269483,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269484,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269485,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269486,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269487,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269488,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269489,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269490,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269491,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269492,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269493,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269494,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269495,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269496,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269497,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269498,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269499,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269500,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269501,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269502,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269503,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269504,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269505,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269506,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269507,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269508,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269509,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269510,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269511,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269512,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269513,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269514,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269515,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269516,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269517,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269518,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269519,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269520,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269521,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269522,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269523,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269524,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269525,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269526,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269527,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269528,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269529,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269530,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269531,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269532,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269533,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269534,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269535,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269536,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269537,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269538,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269539,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269540,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269541,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269542,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269543,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269544,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269545,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269546,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269547,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269548,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269549,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269550,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269551,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269552,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269553,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269554,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269555,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269556,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269557,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269558,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269559,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269560,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269561,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269562,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269563,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269564,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269565,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269566,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269567,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269568,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269569,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
GSE76381,GSM2269570,ventral midbrain,Homo sapiens,NONE,ventral midbrain,?,10w
