gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,pup.age.at.injection,cell.age
GSE118953,GSM3353771,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353772,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353773,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353774,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353775,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353776,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353777,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353778,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353779,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353780,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353781,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353782,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353783,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353784,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353785,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353786,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353787,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353788,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353789,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353790,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353791,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353792,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353793,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353794,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353795,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353796,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353797,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353798,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353799,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353800,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353801,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353802,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353803,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353804,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353805,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353806,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353807,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353808,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353809,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353810,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353811,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353812,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353813,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353814,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353815,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353816,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353817,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353818,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353819,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353820,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353821,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353822,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353823,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353824,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353825,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353826,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353827,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353828,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353829,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353830,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353831,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353832,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353833,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353834,cortical cells,Mus musculus,NONE,E12,96H
GSE118953,GSM3353835,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353836,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353837,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353838,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353839,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353840,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353841,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353842,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353843,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353844,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353845,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353846,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353847,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353848,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353849,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353850,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353851,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353852,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353853,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353854,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353855,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353856,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353857,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353858,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353859,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353860,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353861,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353862,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353863,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353864,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353865,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353866,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353867,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353868,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353869,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353870,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353871,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353872,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353873,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353874,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353875,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353876,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353877,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353878,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353879,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353880,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353881,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353882,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353883,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353884,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353885,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353886,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353887,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353888,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353889,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353890,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353891,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353892,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353893,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353894,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353895,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353896,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353897,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353898,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353899,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353900,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353901,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353902,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353903,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353904,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353905,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353906,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353907,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353908,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353909,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353910,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353911,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353912,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353913,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353914,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353915,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353916,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353917,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353918,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353919,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353920,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353921,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353922,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353923,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353924,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353925,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353926,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353927,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353928,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353929,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353930,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353931,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353932,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353933,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353934,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353935,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353936,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353937,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353938,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353939,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353940,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353941,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353942,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353943,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353944,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353945,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353946,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353947,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353948,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353949,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353950,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353951,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353952,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353953,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353954,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353955,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353956,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353957,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353958,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353959,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353960,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353961,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353962,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353963,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353964,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353965,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353966,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353967,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353968,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353969,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353970,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353971,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353972,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353973,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353974,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353975,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353976,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353977,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353978,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353979,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353980,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353981,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353982,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353983,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353984,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353985,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353986,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353987,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353988,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353989,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353990,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353991,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353992,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353993,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353994,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353995,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353996,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353997,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353998,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3353999,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354000,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354001,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354002,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354003,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354004,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354005,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354006,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354007,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354008,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354009,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354010,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354011,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354012,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354013,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354014,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354015,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354016,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354017,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354018,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354019,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354020,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354021,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354022,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354023,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354024,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354025,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354026,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354027,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354028,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354029,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354030,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354031,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354032,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354033,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354034,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354035,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354036,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354037,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354038,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354039,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354040,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354041,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354042,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354043,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354044,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354045,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354046,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354047,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354048,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354049,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354050,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354051,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354052,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354053,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354054,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354055,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354056,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354057,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354058,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354059,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354060,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354061,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354062,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354063,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354064,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354065,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354066,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354067,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354068,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354069,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354070,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354071,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354072,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354073,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354074,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354075,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354076,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354077,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354078,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354079,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354080,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354081,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354082,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354083,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354084,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354085,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354086,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354087,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354088,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354089,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354090,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354091,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354092,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354093,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354094,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354095,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354096,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354097,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354098,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354099,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354100,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354101,cortical cells,Mus musculus,NONE,E13,96H
GSE118953,GSM3354102,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354103,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354104,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354105,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354106,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354107,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354108,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354109,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354110,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354111,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354112,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354113,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354114,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354115,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354116,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354117,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354118,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354119,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354120,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354121,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354122,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354123,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354124,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354125,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354126,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354127,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354128,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354129,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354130,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354131,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354132,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354133,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354134,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354135,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354136,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354137,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354138,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354139,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354140,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354141,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354142,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354143,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354144,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354145,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354146,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354147,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354148,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354149,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354150,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354151,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354152,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354153,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354154,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354155,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354156,cortical cells,Mus musculus,NONE,E15,96H
GSE118953,GSM3354157,cortical cells,Mus musculus,NONE,E15,96H
