gse_id,gsm_id,source_name_ch1,organism_ch1,disease_state,organ,Age,Sex,Condition,Tissue,Supplementary
GSE114000,GSM3128710,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128710/suppl/GSM3128710_135E7_S245.count.txt.gz
GSE114000,GSM3128711,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128711/suppl/GSM3128711_135E9_S261.count.txt.gz
GSE114000,GSM3128712,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128712/suppl/GSM3128712_135F11_S278.count.txt.gz
GSE114000,GSM3128713,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128713/suppl/GSM3128713_135F2_S206.count.txt.gz
GSE114000,GSM3128714,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128714/suppl/GSM3128714_135F3_S214.count.txt.gz
GSE114000,GSM3128715,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128715/suppl/GSM3128715_135F4_S222.count.txt.gz
GSE114000,GSM3128716,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128716/suppl/GSM3128716_135F5_S230.count.txt.gz
GSE114000,GSM3128717,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128717/suppl/GSM3128717_135F9_S262.count.txt.gz
GSE114000,GSM3128718,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128718/suppl/GSM3128718_135G10_S271.count.txt.gz
GSE114000,GSM3128719,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128719/suppl/GSM3128719_135G11_S279.count.txt.gz
GSE114000,GSM3128720,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128720/suppl/GSM3128720_135G2_S207.count.txt.gz
GSE114000,GSM3128721,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128721/suppl/GSM3128721_135G3_S215.count.txt.gz
GSE114000,GSM3128722,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128722/suppl/GSM3128722_135G4_S223.count.txt.gz
GSE114000,GSM3128723,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128723/suppl/GSM3128723_135G8_S255.count.txt.gz
GSE114000,GSM3128724,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128724/suppl/GSM3128724_135H10_S272.count.txt.gz
GSE114000,GSM3128725,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128725/suppl/GSM3128725_135H1_S200.count.txt.gz
GSE114000,GSM3128726,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128726/suppl/GSM3128726_135H2_S208.count.txt.gz
GSE114000,GSM3128727,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128727/suppl/GSM3128727_135H3_S216.count.txt.gz
GSE114000,GSM3128728,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128728/suppl/GSM3128728_135H4_S224.count.txt.gz
GSE114000,GSM3128729,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128729/suppl/GSM3128729_135H5_S232.count.txt.gz
GSE114000,GSM3128730,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128730/suppl/GSM3128730_135H6_S240.count.txt.gz
GSE114000,GSM3128731,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128731/suppl/GSM3128731_135H7_S248.count.txt.gz
GSE114000,GSM3128732,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128732/suppl/GSM3128732_135H8_S256.count.txt.gz
GSE114000,GSM3128733,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128733/suppl/GSM3128733_135H9_S264.count.txt.gz
GSE114000,GSM3128734,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128734/suppl/GSM3128734_138A11_S177.count.txt.gz
GSE114000,GSM3128735,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128735/suppl/GSM3128735_138A12_S185.count.txt.gz
GSE114000,GSM3128736,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128736/suppl/GSM3128736_138A3_S113.count.txt.gz
GSE114000,GSM3128737,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128737/suppl/GSM3128737_138A4_S121.count.txt.gz
GSE114000,GSM3128738,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128738/suppl/GSM3128738_138A5_S129.count.txt.gz
GSE114000,GSM3128739,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128739/suppl/GSM3128739_138A7_S145.count.txt.gz
GSE114000,GSM3128740,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128740/suppl/GSM3128740_138A8_S153.count.txt.gz
GSE114000,GSM3128741,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128741/suppl/GSM3128741_138A9_S161.count.txt.gz
GSE114000,GSM3128742,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128742/suppl/GSM3128742_138B10_S170.count.txt.gz
GSE114000,GSM3128743,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128743/suppl/GSM3128743_138B11_S178.count.txt.gz
GSE114000,GSM3128744,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128744/suppl/GSM3128744_138B2_S106.count.txt.gz
GSE114000,GSM3128745,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128745/suppl/GSM3128745_138B4_S122.count.txt.gz
GSE114000,GSM3128746,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128746/suppl/GSM3128746_138B6_S138.count.txt.gz
GSE114000,GSM3128747,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128747/suppl/GSM3128747_138B7_S146.count.txt.gz
GSE114000,GSM3128748,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128748/suppl/GSM3128748_138B8_S154.count.txt.gz
GSE114000,GSM3128749,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128749/suppl/GSM3128749_138B9_S162.count.txt.gz
GSE114000,GSM3128750,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128750/suppl/GSM3128750_138C10_S171.count.txt.gz
GSE114000,GSM3128751,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128751/suppl/GSM3128751_138C11_S179.count.txt.gz
GSE114000,GSM3128752,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128752/suppl/GSM3128752_138C12_S187.count.txt.gz
GSE114000,GSM3128753,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128753/suppl/GSM3128753_138C1_S99.count.txt.gz
GSE114000,GSM3128754,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128754/suppl/GSM3128754_138C3_S115.count.txt.gz
GSE114000,GSM3128755,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128755/suppl/GSM3128755_138C5_S131.count.txt.gz
GSE114000,GSM3128756,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128756/suppl/GSM3128756_138C6_S139.count.txt.gz
GSE114000,GSM3128757,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128757/suppl/GSM3128757_138C7_S147.count.txt.gz
GSE114000,GSM3128758,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128758/suppl/GSM3128758_138C8_S155.count.txt.gz
GSE114000,GSM3128759,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128759/suppl/GSM3128759_138C9_S163.count.txt.gz
GSE114000,GSM3128760,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128760/suppl/GSM3128760_138D10_S172.count.txt.gz
GSE114000,GSM3128761,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128761/suppl/GSM3128761_138D11_S180.count.txt.gz
GSE114000,GSM3128762,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128762/suppl/GSM3128762_138D2_S108.count.txt.gz
GSE114000,GSM3128763,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128763/suppl/GSM3128763_138D3_S116.count.txt.gz
GSE114000,GSM3128764,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128764/suppl/GSM3128764_138D4_S124.count.txt.gz
GSE114000,GSM3128765,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128765/suppl/GSM3128765_138D5_S132.count.txt.gz
GSE114000,GSM3128766,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128766/suppl/GSM3128766_138D9_S164.count.txt.gz
GSE114000,GSM3128767,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128767/suppl/GSM3128767_138E10_S173.count.txt.gz
GSE114000,GSM3128768,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128768/suppl/GSM3128768_138E11_S181.count.txt.gz
GSE114000,GSM3128769,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128769/suppl/GSM3128769_138E1_S101.count.txt.gz
GSE114000,GSM3128770,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128770/suppl/GSM3128770_138E2_S109.count.txt.gz
GSE114000,GSM3128771,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128771/suppl/GSM3128771_138E4_S125.count.txt.gz
GSE114000,GSM3128772,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128772/suppl/GSM3128772_138E5_S133.count.txt.gz
GSE114000,GSM3128773,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128773/suppl/GSM3128773_138E7_S149.count.txt.gz
GSE114000,GSM3128774,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128774/suppl/GSM3128774_138E8_S157.count.txt.gz
GSE114000,GSM3128775,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128775/suppl/GSM3128775_138E9_S165.count.txt.gz
GSE114000,GSM3128776,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128776/suppl/GSM3128776_138F11_S182.count.txt.gz
GSE114000,GSM3128777,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128777/suppl/GSM3128777_138F1_S102.count.txt.gz
GSE114000,GSM3128778,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128778/suppl/GSM3128778_138F2_S110.count.txt.gz
GSE114000,GSM3128779,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128779/suppl/GSM3128779_138F4_S126.count.txt.gz
GSE114000,GSM3128780,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128780/suppl/GSM3128780_138F5_S134.count.txt.gz
GSE114000,GSM3128781,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128781/suppl/GSM3128781_138F6_S142.count.txt.gz
GSE114000,GSM3128782,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128782/suppl/GSM3128782_138F8_S158.count.txt.gz
GSE114000,GSM3128783,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128783/suppl/GSM3128783_138F9_S166.count.txt.gz
GSE114000,GSM3128784,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128784/suppl/GSM3128784_138G11_S183.count.txt.gz
GSE114000,GSM3128785,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128785/suppl/GSM3128785_138G3_S119.count.txt.gz
GSE114000,GSM3128786,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128786/suppl/GSM3128786_138G5_S135.count.txt.gz
GSE114000,GSM3128787,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128787/suppl/GSM3128787_138G6_S143.count.txt.gz
GSE114000,GSM3128788,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128788/suppl/GSM3128788_138G7_S151.count.txt.gz
GSE114000,GSM3128789,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128789/suppl/GSM3128789_138G8_S159.count.txt.gz
GSE114000,GSM3128790,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128790/suppl/GSM3128790_138H10_S176.count.txt.gz
GSE114000,GSM3128791,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128791/suppl/GSM3128791_138H5_S136.count.txt.gz
GSE114000,GSM3128792,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128792/suppl/GSM3128792_138H7_S152.count.txt.gz
GSE114000,GSM3128793,Brain,Mus musculus,NA,NA,NA,NA,NA,Hippocampus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128793/suppl/GSM3128793_138H8_S160.count.txt.gz
GSE114000,GSM3128794,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128794/suppl/GSM3128794_145A11_S177.count.txt.gz
GSE114000,GSM3128795,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128795/suppl/GSM3128795_145A6_S137.count.txt.gz
GSE114000,GSM3128796,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128796/suppl/GSM3128796_145A7_S145.count.txt.gz
GSE114000,GSM3128797,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128797/suppl/GSM3128797_145A8_S153.count.txt.gz
GSE114000,GSM3128798,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128798/suppl/GSM3128798_145B11_S178.count.txt.gz
GSE114000,GSM3128799,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128799/suppl/GSM3128799_145B12_S186.count.txt.gz
GSE114000,GSM3128800,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128800/suppl/GSM3128800_145B5_S130.count.txt.gz
GSE114000,GSM3128801,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128801/suppl/GSM3128801_145B6_S138.count.txt.gz
GSE114000,GSM3128802,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128802/suppl/GSM3128802_145B7_S146.count.txt.gz
GSE114000,GSM3128803,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128803/suppl/GSM3128803_145C10_S171.count.txt.gz
GSE114000,GSM3128804,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128804/suppl/GSM3128804_145C11_S179.count.txt.gz
GSE114000,GSM3128805,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128805/suppl/GSM3128805_145C1_S99.count.txt.gz
GSE114000,GSM3128806,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128806/suppl/GSM3128806_145C3_S115.count.txt.gz
GSE114000,GSM3128807,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128807/suppl/GSM3128807_145C6_S139.count.txt.gz
GSE114000,GSM3128808,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128808/suppl/GSM3128808_145C9_S163.count.txt.gz
GSE114000,GSM3128809,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128809/suppl/GSM3128809_145D10_S172.count.txt.gz
GSE114000,GSM3128810,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128810/suppl/GSM3128810_145D1_S100.count.txt.gz
GSE114000,GSM3128811,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128811/suppl/GSM3128811_145D4_S124.count.txt.gz
GSE114000,GSM3128812,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128812/suppl/GSM3128812_145D5_S132.count.txt.gz
GSE114000,GSM3128813,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128813/suppl/GSM3128813_145D6_S140.count.txt.gz
GSE114000,GSM3128814,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128814/suppl/GSM3128814_145E1_S101.count.txt.gz
GSE114000,GSM3128815,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128815/suppl/GSM3128815_145E2_S109.count.txt.gz
GSE114000,GSM3128816,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128816/suppl/GSM3128816_145E3_S117.count.txt.gz
GSE114000,GSM3128817,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128817/suppl/GSM3128817_145E4_S125.count.txt.gz
GSE114000,GSM3128818,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128818/suppl/GSM3128818_145E5_S133.count.txt.gz
GSE114000,GSM3128819,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128819/suppl/GSM3128819_145E6_S141.count.txt.gz
GSE114000,GSM3128820,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128820/suppl/GSM3128820_145F10_S174.count.txt.gz
GSE114000,GSM3128821,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128821/suppl/GSM3128821_145F1_S102.count.txt.gz
GSE114000,GSM3128822,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128822/suppl/GSM3128822_145F2_S110.count.txt.gz
GSE114000,GSM3128823,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128823/suppl/GSM3128823_145F3_S118.count.txt.gz
GSE114000,GSM3128824,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128824/suppl/GSM3128824_145F5_S134.count.txt.gz
GSE114000,GSM3128825,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128825/suppl/GSM3128825_145F6_S142.count.txt.gz
GSE114000,GSM3128826,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128826/suppl/GSM3128826_145F7_S150.count.txt.gz
GSE114000,GSM3128827,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128827/suppl/GSM3128827_145F8_S158.count.txt.gz
GSE114000,GSM3128828,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128828/suppl/GSM3128828_145F9_S166.count.txt.gz
GSE114000,GSM3128829,Brain,Mus musculus,NA,NA,NA,NA,NA,Cortex,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3128nnn/GSM3128829/suppl/GSM3128829_145G10_S175.count.txt.gz
